LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V333575,20.0,Caparzo Rosso di Montalcino 2015,,750,13.5,Tuscany,Italy,Caparzo,2.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/333575.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L361022,12.0,Caparzo Sangiovese Toscana IGP,"Clear, medium ruby colour; aromas of cherry, plum and leather; dry, medium to full bodied with flavours of plum, cherry and vanilla; drink or hold short term.",750,13.5,Tuscany,Italy,Borgo Scopeto E Caparzo S.R.L. Soc.,12.0,D - Dry,Smooth,Full-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/361022.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Mustard & Rosemary Lamb Chops with Red Wine Drizzle', 'Grilled Moroccan Lamb', 'Lamb Sliders with Mint & Caper Mayonnaise']"
L344043,31.2,Capcanes Peraj Petita Red Blend 2014,"Medium ruby with hints of violet fresh, seductive aromas of red berries and cherry; loads of red fruit in taste.",750,14.0,,Spain,Royal Wines Co.  (Exc),,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/344043.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V668590,22.95,Cape Barren Native Goose Shiraz 2016,"Inky black at the core, this wine smells beastly in its promising, youthful complexity, offering aromas of black cherry-cough drops, violets and cassis. It is a richly fruited and approachable sip that surprisingly diverts to an intensely savory palate that doles out hints of peat, gunflint and grated hard spice. Round in feel, the scruffy tannins and lifting acidity hold this richly textured wine well within the boundaries of overopulence. Toasty, spicy and chocolaty veins come through on the engaging finish. Drink now-2024. Score - 93. (Wine Enthusiast Importer Connection, Feb. 2, 2018)",750,14.3,South Australia,Australia,Cape Barren Wines,7.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/668590.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L396648,11.0,Cape Bay Cabernet Sauvignon-Shiraz,"Medium ruby; aromas of blackberry, plum, licorice, earth and barn yard; medium body, good acidity with dark rustic flavours of black fruit, earth and spice on a long finish.",750,13.5,Western Cape,South Africa,First Cape Vineyards (Pty) Ltd,3.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon/Syrah,https://www.lcbo.com/content/dam/lcbo/products/396648.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Miniature Veal, Basil and Black Peppercorn Burgers', 'Spaghetti & Meatballs', 'Mini Lazy Cabbage Rolls']"
L649771,21.0,Capitel de Roari Amarone 2014,,375,15.0,,Italy,Righetti Luigi + C. S.R.L.,,,,,Corvina,https://www.lcbo.com/content/dam/lcbo/products/649771.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V573451,38.95,Capraia Effe 55 Gran Selezione Chianti Classico 2013,"This red combines pure Sangiovese flavors of cherry and berry with earthy, savory and wild herb notes, making for a complex mix. These elements are matched to a dense, tannic structure that some may find on the dry side, but this will come alive with food. It has a terrific finish - and it's still a youngster. Best from 2020 through 2033. Highly Recommended.  Score - 95. (Bruce Sanderson, winespectator.com, April 30, 2018)",750,13.6,Tuscany,Italy,Alimenta Srl,3.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/573451.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L832618,75.8,Carabella Inchinnan Pinot Noir 2012,Dark ruby in colour with blackberry and dark cherry notes. A touch of earthiness with firm tannins round out the finish.,750,14.5,California,USA,Carabella Vineyard,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/832618.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V390310,485.0,Cardinale Red 2014,"A magnificent wine made by the brilliant winemaker Chris Carpenter, who also works for the Kendall-Jackson empire at Lakoya and a handful of other estates, this blend of 88% Cabernet Sauvignon and 12% Merlot is sourced from multiple vineyards owned by the Jacksons, from Veeder Peak to Spring Mountain to Howell Mountain. In 2014, it reminded me of a great vintage of Pontet-Canet from Pauillac, but slightly bigger than life. The inky purple color, the stunning nose of cedar wood, unsmoked cigar tobacco, graphite, crème de cassis and subtle new oak is followed by a multi-layered, profoundly concentrated, large-scaled wine with sensational levels of blackcurrant fruit moving toward blackberries. A wine of great intensity, silky tannins and adequate acidity, this is clearly one of the great, great wines of the vintage, and another tour de force in winemaking from Carpenter. It is a 15- to 20- year wine, but the window for drinking it is probably that big as well. Drink Date: 2016-2036. Score - 98. (Robert Parker Jr., robertparker.com, Oct. 28, 2016)",750,14.5,California,USA,Jackson Family Wines Inc,5.0,XD - Extra Dry,,,Cabernet Sauvignon/Merlot,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L266668,33.2,Carione Brunello di Montalcino DOCG,"Deep garnet colour; aromas of dried fruit, blackberry, black pepper, leather and cigar tobacco; extra-dry, full-bodied with bright acidity; flavours of plum, cherry, prunes, leather and earth; tannins are firm and the finish long.",750,14.0,Tuscany,Italy,Tenute Di Toscana,4.0,XD - Extra Dry,Smooth,Full-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/266668.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Strip Loins with Bloody Mary Tomatoes', 'Perfect Grilled Steak', 'Orange Beef']"
V539254,82.0,Carlo Revello & Figli R.G. Barolo 2013,"The purity of nebbiolo fruit is impressive here with fresh strawberry and floral character. Medium to full body, fine and silky tannins and a gorgeous finish. All in finesse and length. Drink in 2021. Score - 95. (James Suckling, jamessuckling.com, Feb. 19, 2017)",750,14.5,Piedmont,Italy,Marc De Grazia,2.0,XD - Extra Dry,Fruity,Medium-bodied,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L70813,14.9,Carlo Rossi California Red,"Pale ruby colour; mildly fruity nose displaying mild currant and berry fruit; light, crisp berry flavours",1500,12.0,,USA,E. & J. Gallo Winery,14.0,D - Dry,Fruity,Light-bodied,Blend,https://www.lcbo.com/content/dam/lcbo/products/070813.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Mild Mexican Chicken with Citrus Salad', 'Holiday Turkey Club', 'Duck Fattouch']"
L280644,27.9,Carlo Rossi California Red,"Pale ruby colour; mildly fruity nose displaying mild currant and berry fruit; light, crisp berry flavours",3000,12.0,,USA,E. & J. Gallo Winery,14.0,D - Dry,Fruity,Light-bodied,Blend,https://www.lcbo.com/content/dam/lcbo/products/280644.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Roast Turkey and Romano Bean Salad', 'Chicken Tikka with Basmati and Raita', 'B’stilla (Moroccan Chicken Pie with Dates)']"
L315274,29.15,Carm SO2 Free Red 2017,"Fresh in the mouth, full bodied with a slight chocolate character and a rare and powerful finish, this wine displays the primary aromas of black cherries and berries, typical of this grape varietal. CARM SO2 Free accompanies meats, cheeses and mediterranean cuisine in general. It is also a unique experience of ultimate fruit expression to be enjoyed on its own! Serve between 15 and 16°C",750,13.5,Douro,Portugal,Carm - Casa Agr. Roberedo Made,,,,,Touriga Nacional,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V528489,85.0,Carmelo Rodero Pago de Valtarreña 2014,"The single-vineyard Tempranillo from a plot that names the 2014 Carmelo Rodero Pago de Valtarreña matured in new French barriques for two years, yet the oak feels perfectly integrated and folded into the fruit of this balanced year. The aromas are subtle, and so is the palate, with the power and concentration you'd expect from old vines from Ribera del Duero. Impressive! Drink Date: 2017-2026.  Score - 94. (Luis Gutiérrez, robertparker.com, Feb. 28, 2017)",750,14.0,Ribera del Duero,Spain,"Bodegas Rodero, S.L",4.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L358309,16.75,Carmen Gran Reserva Cabernet Sauvignon,,750,13.5,,Chile,Vina Carmen,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/358309.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Braised Oxtail with Stewed Eggplant, Red Peppers & Bay Leaf', 'Red Wine-Braised Beef in Potato Skins', 'Ale-Braised Short Ribs']"
V668822,16.95,Carmen Gran Reserva Carignan 2016,"My favorite of the varietal line was without a doubt the 2016 Gran Reserva Carignan, which showed rusticity and elegance combined and great varietal character at a very affordable price. It has moderate alcohol and dusty tannins. Great value. Drink Date: 2018-2021. Score - 90. (Luis Gutiérrez, robertparker.com, Oct. 31, 2018)",750,13.5,Maule Valley,Chile,Vina Carmen,3.0,XD - Extra Dry,Fruity,Medium-bodied,Carignan,https://www.lcbo.com/content/dam/lcbo/products/668822.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V439166,16.95,Carmen Gran Reserva Carmenère 2017,,750,14.0,Colchagua Valley,Chile,Vina Carmen,4.0,XD - Extra Dry,Smooth,Full-bodied,Carmenère Blend,https://www.lcbo.com/content/dam/lcbo/products/439166.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L169052,12.3,Carmen Reserva 1850 Premier Carménère,"ruby colour; spicy currant and berry aromas; medium bodied, dry wine; lively berry fruit with pepper and spice notes and good finish",750,13.5,,Chile,Carmen Vineyards,5.0,XD - Extra Dry,Fruity,Medium-bodied,Carmenère,https://www.lcbo.com/content/dam/lcbo/products/169052.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Spring Lamb Rack', 'Cumin Lamb, Sweet Pepper & Onion Kebabs', 'Lamb Shanks Braised with Cinnamon and Honey']"
V646083,13.95,Carmim Terra Lenta Premium Reguengos 2016,"45% Trincadeira, 35% Aragonez, 20% Alicante Bouschet. Long and substantial: match with substantial food. Plump, dark fruit and garrigue aromas; fresh palate defined by classy, chalky tannins. Score - 90. (Decanter World Wine Awards, 2018)",750,13.0,Alentejo,Portugal,"Enoforum, Comercio E Exportacao De",6.0,D - Dry,Smooth,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/646083.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L392647,17.95,Carnivor Cabernet Sauvignon,"Dark purple-red colour; aromas of blueberry, black fruit, currant and toasted oak, with notes of lilac, mocha and candied fruit; dry, medium to full bodied, lush, rich and rounded, flavours of dark cherry, blueberry, spice, chocolate/coffee and spice with notes of dried fruit, vanilla, cedar and toasted oak.",750,14.0,California,USA,Carnivor Wines,9.0,D - Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/392647.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Filet Mignon with Prosciutto & Grilled Tomatoes', 'Beef Tenderloin with Shallots and Figs', 'Roast Beef with Double Horseradish and Crisped Onions']"
L569905,17.95,Carnivor Zinfandel,"With a vine-friendly Mediterranean climate, California's Lodi region has earned its reputation with full-bodied zinfandels. Flavours of black fruit, vanilla, toasted oak and spice are complemented by a silky texture. Carnivor wines pair well with meats, but keep in mind for roasted vegetables or pasta dishes as well.",750,14.5,California,USA,Carnivor Wines,8.0,D - Dry,Smooth,Full-bodied,Zinfandel,https://www.lcbo.com/content/dam/lcbo/products/569905.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Grilled Hanger Steak from Parma', 'Beef and Horseradish Open Sandwiches', 'Shredded Brisket & Avocado Sandwiches']"
V10832,64.0,Carpineta Fontalpino Montaperto 2015,"A new single vineyard wine from this producer. This delivers refined and beautiful fruit. Medium to full body, fine tannins and a fresh and tangy finish. Juicy and layered. Drink in 2018. Score - 94. (James Suckling, jamessuckling.com, Aug. 28, 2017)",750,14.0,Tuscany,Italy,Fattoria Carpineta Fontalpino,4.0,XD - Extra Dry,Firm,Full-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V540997,34.75,Carpineta Fontalpino Riserva Chianti Classico 2012,"A beautiful and balanced red with raspberry, blueberry and citrus aromas and flavors. Full-bodied, yet tight and compacted with lively acidity. Energetic style. Long finish. Always excellent. Drink or hold. Score - 93. (James Suckling, jamessuckling.com, Aug. 20, 2015)",750,14.0,Tuscany,Italy,Fattoria Carpineta Fontalpino,2.0,XD - Extra Dry,Firm,Full-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/540997.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V515486,63.95,Carpineto Brunello di Montalcino 2012,"There's plenty of elegance here, from the light touches of flowers to the red berry and stone flavors to the vivid acidity. This hangs together, with the structure driving the long finish. Best from 2020 through 2036. Score - 93. (Bruce Sanderson, winespectator.com, Oct. 31, 2017)",750,14.1,Tuscany,Italy,Carpineto Casa Vinicola S.N.C.,3.0,XD - Extra Dry,Firm,Full-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/515486.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V356048,19.95,Carpineto Chianti Classico 2016,"Carpineto's 2016 Chianti Classico is a dense and darkly saturated expression. The wine offers a generous bouquet with tones of black fruit, campfire ash and smoked bacon. You get soft richness here with plenty of succulent and chewy fruit. Ultimately, the wine is simple and rich - it is exactly the kind of Tuscan red you'll want to pair with amatriciana or carbonara sauce on your pasta. The blend is 80% Sangiovese and 20% Canaiolo. Drink Date: 2018-2024.  Score - 89. (Monica Larner, robertparker.com, Oct. 31, 2018)",750,13.0,Tuscany,Italy,Carpineto Casa Vinicola S.N.C.,4.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese/Canaiolo,https://www.lcbo.com/content/dam/lcbo/products/356048.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L361501,17.05,Carpineto Dogajolo Rosso Toscano IGT,"Clear medium ruby colour; aromas of cherry, leather and spice; extra dry and medium bodied with well-integrated flavours of cherry, leather and earth; medium finish.",750,13.0,Tuscany,Italy,Carpineto Casa Vinicola S.N.C.,4.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/361501.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Mini Burgers', 'Lollipop Roasted Lamb Chops', 'Baked Lamb Samosas']"
V47118,29.95,Carpineto Riserva Chianti Classico 2013,"Smoky aromas introduce this succulent red, with flavors of black cherry, leather, earth and tar that show concentration and play off the vibrant structure. Drink now through 2028. Smart Buys. Score - 92. (Bruce Sanderson, winespectator.com, Oct. 31, 2017)",750,13.7,Tuscany,Italy,Carpineto Casa Vinicola S.N.C.,3.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese/Canaiolo,https://www.lcbo.com/content/dam/lcbo/products/047118.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V638213,93.0,Carvalhas Vinhas Velhas 2015,"The 2015 Vinhas Velhas da Quinta das Carvalhas is a field blend from old vines (some hitting 100 years), aged for 18 months in new French oak. Of Real Companhia's offerings this issue, this is probably my favorite. It seems pretty terrific. Elegant, showing fine mid-palate finesse and a tightly wound feel, this sophisticated tinto also has tons of flavor, but it still always seem serious. It's not a fruit bomb. Quite possibly the best table wine I've seen from Real Companhia Velha, this is potentially special. With its impeccable balance, fine structure and concentration, it should age well. While the tannins are not particularly hard, it really needs a few years before it is opened to allow it to become more harmonious as well as more complex. Ideally, come back around 2020-2023. Be patient if you can. Drink Date: 2019-2045.  Score - 94. (Mark Squires, robertparker.com, Aug. 31, 2017)",750,14.0,Douro,Portugal,Real Companhia Velha,5.0,XD - Extra Dry,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V456079,17.25,Casa de Mouraz Tinto 2014,"The Casa de Mouraz Tinto is a blend of Touriga Nacional, Tinta Roriz, Alfrocheiro, Jaen, Água-Santa, Tinta Pinheira and Baga. Portugal is a paradise of delicious indigenous grapes that provide profoundly unique expressions. This wine is floral with ripe black fruit, cassis and a gentle touch of spice. Simply delicious. A wine that will have broad appeal and work well with spicy black-bean tacos or grilled pork chops. (Vintages panel, April 2018)",750,13.5,Dão,Portugal,"Antonio Lopes Ribeiro Wines, Lda",4.0,D - Dry,Fruity,Medium-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/456079.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L385566,13.8,Casa de Vilacetinho Tinto Escolha DOC 2016,"Deep red colour. Aroma of red berries and currants. Fruity, bright, crisp, and well-structured on the palate. A lovely and harmonious blend of the local Vinhão grapes with classic Portuguese varieties.",750,11.5,Vinho Verde,Portugal,Sociedade Agricola Casa De Vil,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/385566.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L708775,31.85,Casa di Baal Aglianico di Baal 2013,"Aglianico is the star of Southern Italy. It's a dark, pungent, and earthy red grown on volcanic hillsides. It's got great structure, mouthwatering acidity, and loads of minerality. This is ready to go with your favourite proteins or can age for quite some time in the cellar. This is certified organic.",750,13.5,Campania,Italy,Casa Di Baal Azienda Agricola Di Co,,,,,Aglianico,https://www.lcbo.com/content/dam/lcbo/products/708775.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L708767,25.5,Casa di Baal Rosso di Baal 2016,"This is a blend of Aglianico, Merlot, and Barbera del Sannio (not to be confused with Piemonte's Barbera). It's lively and fruity, with plush tones and is soft on the palette. No oak here so the fruit shines through. Easy and enjoyable. This is certified organic.",750,12.5,Campania,Italy,Casa Di Baal Azienda Agricola Di Co,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/708767.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V549600,157.0,Casa E. Di Mirafiore Riserva Barolo 2007,"An alluring bouquet of truffle, dried cherry, floral and tar leads off, followed by flavors of cherry, spice and leather. Mineral and tobacco notes chime in as this cruises to a long finish. Full of sweet fruit and spice, this reveals a hint of licorice in the aftertaste. Drink now through 2030. Score - 94. (Bruce Sanderson, winespectator.com, April 30, 2017)",750,14.6,Piedmont,Italy,Ethica Wines,2.0,XD - Extra Dry,Firm,Full-bodied,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L871756,18.9,Casa Ermelinda Alicante Bouschet Reserva Red 2016,"A garnet-coloured wine that is almost opaque. An aroma reminiscent of very ripe dark fruit preserves, with floral notes that are typical of this grape variety. Velvety and full on the palate, with very well integrated tannins. A long and persistent finish.",750,14.5,Setubal,Portugal,Casa Ermelinda Freitas Vinhos Lda,,,,,Alicante Bouschet,https://www.lcbo.com/content/dam/lcbo/products/871756.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L871764,24.6,Casa Ermelinda Quinta da Mimosa Red 2016,"A concentrated, garnet-coloured wine, rich in good-quality tannins. The aromas of this complex wine are reminiscent of mature, preserved red fruit, combining perfectly with the vanilla from the wood. Lingering, very prolonged finish.",750,14.5,Setubal,Portugal,Casa Ermelinda Freitas Vinhos Lda,,,,,Castelão,https://www.lcbo.com/content/dam/lcbo/products/871764.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L871749,18.9,Casa Ermelinda Trincadeira Reserva 2016,"A concentrated wine, in ruby and garnet tones. An aroma reminiscent of very ripe dark fruit preserves, with some spice and the touch of balsamic that is emblematic of this grape variety. Velvety and full on the palate, with very well integrated tannins and good acidity. A long, pleasant and persistent finish.",750,14.5,Setubal,Portugal,Casa Ermelinda Freitas Vinhos Lda,,,,,Trincadeira Blend,https://www.lcbo.com/content/dam/lcbo/products/871749.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V625376,23.95,Casa Maguila Quizás 2012,"The 2012 Quizás is still quite toasty after all these years. However, the fruit seems to have the concentration and inner balance to withstand the oak regime imparted to the wine, which comes through as powerful and still a little young for its age. There are sweet spices over a core of ripe red fruit and a full-bodied palate with plenty of fine-grained, slightly dusty tannins. One for powerful food. I guess this should develop further nuances and get more polished with additional bottle time. Drink Date: 2018-2022.  Score - 91. (Luis Gutiérrez, robertparker.com, Feb. 28, 2017 )",750,15.0,Toro,Spain,Vinos Y Vinedos De La Casa Maguila,2.0,XD - Extra Dry,Firm,Full-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/625376.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L649243,25.95,Casa Marin Cartagena Garnacha Syrah 2015,"Garnacha a newer and very exciting red variety within the Casa Marín portfolio, planted in 2010 in order to blend it with the cool climate Syrah. As deep as the aroma is, there is also a balance and freshness, an energy that allows the wine to be very playful and precocious, accented by the aroma of spice. The palate presents a great front-to-back seamlessness, with fine continuity and length. What gives this wine its length is the vibrant acid and balanced tannins.",750,13.5,,Chile,Vina Casa Marin Ltda.,,,,,Shiraz/Grenache,https://www.lcbo.com/content/dam/lcbo/products/649243.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L649219,25.95,Casa Marin Cartagena Pinot Noir 2016,"Casa Marín produces four different Pinot Noirs originating in different Lo Abarca vineyard blocks. The different soils, clones, and vinification methods result in four completely different Pinot Noirs. Cartagena Pinot Noir can be described as Casa Marín's most fruity and fresh one. The grapes come mainly from clay soils and are harvested two weeks earlier than our other Pinot Noirs. The wine is aged 12 months in French oak barrels without any new oak. This Pinot Noir has a less intense color but intense red fruit aromas. It has a lively acidity which gives the wine more depth.",750,14.0,,Chile,Vina Casa Marin Ltda.,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/649219.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L649268,60.15,Casa Marin Pinot Noir Lo Abarca Hills Vineyard 2011,"This Pinot Noir is the Grand Cru of Casa Marin's portfolio, with Lo Abarca Hills referring to the vineyards that surround the village of Lo Abarca. The best soils are found here, consisting of limestone with marine deposits. The wine is spontaneously fermented in stainless steel, then transferred to French oak barrels, of which 30 percent consist of new oak, for 12 months after fermentation. When bottled, it is stored for three years in the winery to let it age and develop the complexity of a serious Pinot Noir with a seductively perfumed bouquet of red and dark cherries, plums, and subtle spicy clove notes on the nose. It is enhanced by an elegant and refined palate displaying richness and generosity. The complex palate is layered and balanced, complemented by fine silky tannins.",750,13.5,,Chile,Vina Casa Marin Ltda.,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/649268.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L649151,34.5,Casa Marin Syrah Litoral Vineyard 2013,"The Syrah Litoral is the newest member of the Casa Marin line and typifies the visionary, cutting-edge style. Forget the classic Syrah and be prepared to try something unique, a wine that originates in an extreme coastal climate. The grapes are handpicked during the first two weeks of May and punch downs and daily pump-overs are done to encourage useful aeration. The wine is fermented with its natural yeast and then aged for 16 months in used French oak barrels, with no new oak added. This is a young but serious Syrah. The nose is sweet and spicy at the same time, showing subtle aromas of balsamic and floral notes such as lavender and violets. It is clean and pure on the palate with an intense and sharp acidity.",750,12.0,,Chile,Vina Casa Marin Ltda.,,,,,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/649151.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L649144,34.5,Casa Marina Pinot Noir Litoral Vineyard 2013,"Moderately dark color with a bright red rim (bodes well for aging). Aromas of cherry and red berry with hints of cool climate cranberry framed in wisps of smoky peat hearth fire. Flavours are bright, with firm acid structure supporting the same fruit tones perceptible in the aroma very persistent! Finish lingers with long, late acid backbone carrying the red berry late into the aftertaste.",750,14.5,,Chile,Vina Casa Marin Ltda.,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/649144.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L252279,33.5,Casa Montes Alzamora Syrah 2013,"The brilliant, fruity aromas emanating from this intense, red-purple Syrah suggest raspberries and black pepper seasoned with clove and allspice. Vanilla and caramel notes on the round palate soften and complement its well-balanced structure. Pair this wine with a garlicky, herbaceous roast leg of lamb.",750,13.8,San Juan,Argentina,Bodegas Y Vinedos Casa Montes,,,,,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/252279.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L252287,19.6,Casa Montes Don Baltazar Cabernet Franc 2013,"An elegant variety wherever it grows, Cabernet Franc does especially well in the up-and-coming San Juan region of Argentina. With its high intensity and powerful structure, this wine shows currants, cherries, herbs and sweet peppers that are prominent on the nose. Nine months in French oak barrels imbue the wine with subtle vanilla and caramel flavours. Tapenade-stuffed portobello mushrooms make an excellent accompaniment.",750,14.0,San Juan,Argentina,Bodegas Y Vinedos Casa Montes,,,,,Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/252287.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L252261,19.6,Casa Montes Don Baltazar Malbec 2013,"The intense colour of this well-balanced Malbec denotes maturity, while the complex nose displays aromas of ripe red fruits combined with hints of spice. Oak aging brings touches of vanilla and coffee that combine with sweet and well-balanced tannins. Consider pairing this wine with an excellent delivery pizza or a platter of slow-braised ribs.",750,14.0,San Juan,Argentina,Bodegas Y Vinedos Casa Montes,,,,,Malbec,https://www.lcbo.com/content/dam/lcbo/products/252261.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V548867,15.95,Casa Santos Lima Colossal Reserva 2016,"This is certainly an intensely structured wine, but its name seems rather excessive for what are balanced fruit and juicy tannins. It has a smooth, minty character, bold berry fruits and a ripe full texture. The tannins and acidity will allow the wine to age further well into 2019, although it can be drunk now. Score - 90. (Roger Voss, Wine Enthusiast, Oct. 1, 2018)",750,14.2,Lisboa,Portugal,Casa Santos Lima,11.0,D - Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/548867.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L512946,37.35,Casa Velha Reserva Tinto 2016,"Clear and with an intense ruby colour, it presents a good complexity, making the floral aromas, the red fruits and spices stand out. It's a buttery and structured wine with good acidity which gives it balance and harmony.",750,13.5,Douro,Portugal,Adega Cooperativa De Favaios,,,,,Touriga Nacional Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L241612,19.95,Casa-Dea Cabernet Franc VQA,"This wine shows concentrated dark berry fruit and light spice. Well integrated tannin with flavours of blueberry, dark cherry and oak toast, ending with a firm persistent finish.",750,12.4,Ontario,Canada,Casa-Dea Vineyards Ltd,5.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/241612.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
